34.txt,2873,0.055320024490356445
15.txt,2889,0.0537114143371582
43.txt,3191,0.05166220664978027
21.txt,1835,0.0531313419342041
40.txt,1720,0.05325937271118164
22.txt,1521,0.05451035499572754
46.txt,2739,0.051459312438964844
41.txt,1750,0.05153059959411621
30.txt,2560,0.052155256271362305
36.txt,4333,0.05188465118408203
17.txt,2301,0.05129861831665039
0.txt,2520,0.05159759521484375
27.txt,3094,0.05210161209106445
8.txt,1919,0.0524754524230957
29.txt,1677,0.05282711982727051
44.txt,3447,0.05398249626159668
7.txt,4020,0.05241060256958008
5.txt,2347,0.05243086814880371
39.txt,1500,0.052932024002075195
45.txt,2794,0.05247616767883301
12.txt,3000,0.05184483528137207
16.txt,2667,0.05093741416931152
26.txt,3000,0.05246686935424805
10.txt,1777,0.052123069763183594
48.txt,3234,0.05136418342590332
2.txt,3000,0.05246591567993164
32.txt,2454,0.0522310733795166
3.txt,3862,0.05164909362792969
13.txt,3663,0.05492663383483887
42.txt,2655,0.05235099792480469
14.txt,3012,0.051580190658569336
9.txt,1966,0.05187845230102539
33.txt,3000,0.05177783966064453
23.txt,1738,0.05251455307006836
28.txt,3503,0.0511319637298584
47.txt,2663,0.05338859558105469
38.txt,1841,0.05170559883117676
49.txt,3000,0.05463814735412598
20.txt,3298,0.05417132377624512
37.txt,3002,0.05733346939086914
4.txt,2922,0.05838370323181152
11.txt,2283,0.054528236389160156
19.txt,3000,0.05224418640136719
31.txt,1877,0.0526123046875
1.txt,2333,0.05187821388244629
6.txt,3236,0.05174684524536133
18.txt,1888,0.0521240234375
24.txt,3000,0.05278182029724121
25.txt,3767,0.05161547660827637
35.txt,2909,0.05158543586730957
