34.txt,4780,0.03690338134765625
15.txt,4773,0.040724754333496094
43.txt,5253,0.0356905460357666
21.txt,4035,0.03519630432128906
40.txt,3770,0.036561012268066406
22.txt,3721,0.03555178642272949
46.txt,4761,0.03587031364440918
41.txt,3824,0.036238670349121094
30.txt,4759,0.034975528717041016
36.txt,7476,0.03603219985961914
17.txt,4501,0.03532838821411133
0.txt,4340,0.035791873931884766
27.txt,5178,0.03576231002807617
8.txt,3974,0.035706520080566406
29.txt,3746,0.035289764404296875
44.txt,6818,0.036695003509521484
7.txt,8161,0.03597569465637207
5.txt,4309,0.03582954406738281
39.txt,3700,0.035959482192993164
45.txt,4391,0.03590226173400879
12.txt,5181,0.03545880317687988
16.txt,4233,0.03566312789916992
26.txt,5419,0.03578901290893555
10.txt,3977,0.03560209274291992
48.txt,5056,0.03699302673339844
2.txt,5572,0.03478550910949707
32.txt,4654,0.03528141975402832
3.txt,6932,0.03537344932556152
13.txt,5808,0.0355224609375
42.txt,4071,0.035944461822509766
14.txt,5438,0.0362095832824707
9.txt,4166,0.03528857231140137
33.txt,6019,0.035659074783325195
23.txt,3938,0.03606414794921875
28.txt,5541,0.03639411926269531
47.txt,4619,0.03549480438232422
38.txt,3700,0.03556108474731445
49.txt,5416,0.0372929573059082
20.txt,6001,0.03747987747192383
37.txt,5270,0.03629875183105469
4.txt,4763,0.04039168357849121
11.txt,4347,0.03595781326293945
19.txt,5035,0.03694653511047363
31.txt,3986,0.034801483154296875
1.txt,4533,0.037249088287353516
6.txt,5085,0.03520798683166504
18.txt,4088,0.0357816219329834
24.txt,6722,0.035303592681884766
25.txt,6591,0.03506803512573242
35.txt,4647,0.03449249267578125
