1000 0.04735228538513184
1100 0.04836609363555908
1200 0.04939996242523193
1300 0.05053908348083496
1400 0.05158753871917725
1500 0.052702751159667965
1600 0.05368145942687988
1700 0.055302157402038574
1800 0.05592804908752441
1900 0.057161803245544436
2000 0.058132572174072264
2100 0.05926239490509033
2200 0.06121079444885254
2300 0.06189517021179199
2400 0.06311338424682617
2500 0.06430173873901367
2600 0.06595051288604736
2700 0.06649194240570068
2800 0.0678243112564087
2900 0.06904060363769532
3000 0.07056081771850586
3100 0.0712818193435669
3200 0.07459927082061768
3300 0.07351595401763916
3400 0.07463972091674805
3500 0.07551907062530518
3600 0.0796741771697998
3700 0.07851616382598876
3800 0.07873666286468506
3900 0.07985913753509521
4000 0.08135874271392822
4100 0.08174687385559082
4200 0.0834119701385498
4300 0.0854155969619751
4400 0.08642740249633789
4500 0.0866320514678955
4600 0.08782282829284668
4700 0.08933918952941894
4800 0.09073417663574218
4900 0.09128551959991454
5000 0.09305900573730469
