1000 0.03594003677368164
1100 0.03577198028564453
1200 0.03602670192718506
1300 0.03593431949615478
1400 0.03604719161987305
1500 0.035794854164123535
1600 0.03590244770050049
1700 0.03582648754119873
1800 0.03591064453125
1900 0.03581182956695557
2000 0.03583320617675781
2100 0.03587970733642578
2200 0.03596787452697754
2300 0.0363112735748291
2400 0.0359877872467041
2500 0.035979781150817874
2600 0.03628847122192383
2700 0.03603147506713867
2800 0.03594836711883545
2900 0.03672807693481445
3000 0.03652652740478515
3100 0.036019601821899415
3200 0.036519522666931155
3300 0.03635010242462158
3400 0.03603152275085449
3500 0.03577521324157715
3600 0.03599776268005371
3700 0.036026840209960935
3800 0.03576821804046631
3900 0.03587728500366211
4000 0.035854525566101074
4100 0.0359277868270874
4200 0.03575788974761963
4300 0.03591061115264892
4400 0.03634706497192383
4500 0.03603466033935547
4600 0.03622122287750244
4700 0.03609403133392334
4800 0.03574885845184326
4900 0.0364198637008667
5000 0.0357766580581665
