1000 0.011220517158508301
1100 0.012262916564941407
1200 0.013287363052368164
1300 0.014349241256713868
1400 0.015325334072113037
1500 0.01659504175186157
1600 0.017703208923339844
1700 0.018905541896820068
1800 0.019813356399536134
1900 0.020783402919769288
2000 0.02194424867630005
2100 0.023011415004730223
2200 0.024052016735076905
2300 0.024873671531677247
2400 0.02645721435546875
2500 0.027392756938934327
2600 0.028585867881774904
2700 0.029523897171020507
2800 0.030467560291290285
2900 0.03162267446517944
3000 0.03296777963638306
3100 0.03377392768859863
3200 0.0351181435585022
3300 0.03630293846130371
3400 0.03705491781234741
3500 0.03795868635177612
3600 0.03935138702392578
3700 0.040249102115631104
3800 0.04205867290496826
3900 0.042976109981536864
4000 0.04409266710281372
4100 0.04462508678436279
4200 0.04564845323562622
4300 0.046796095371246335
4400 0.047838263511657715
4500 0.04929554224014282
4600 0.050026049613952635
4700 0.051187727451324466
4800 0.052055728435516355
4900 0.053661680221557616
5000 0.05354669809341431
