34.txt,4640,0.04564046859741211
15.txt,4368,0.04472756385803223
43.txt,4510,0.04308056831359863
21.txt,4362,0.04498410224914551
40.txt,4635,0.04245615005493164
22.txt,4661,0.04485368728637695
46.txt,4555,0.044111013412475586
41.txt,4530,0.04546785354614258
30.txt,4449,0.04677009582519531
36.txt,4570,0.0487217903137207
17.txt,4638,0.0448911190032959
0.txt,4497,0.048877716064453125
27.txt,4348,0.04818081855773926
8.txt,4561,0.04648423194885254
29.txt,4507,0.04363369941711426
44.txt,4540,0.04665112495422363
7.txt,4510,0.043932199478149414
5.txt,4330,0.04490780830383301
39.txt,4458,0.04469442367553711
45.txt,4600,0.044812917709350586
12.txt,4606,0.04360175132751465
16.txt,4547,0.04420304298400879
26.txt,4491,0.04683542251586914
10.txt,4560,0.043778419494628906
48.txt,4541,0.0432894229888916
2.txt,4462,0.042734622955322266
32.txt,4443,0.043834686279296875
3.txt,4528,0.043425559997558594
13.txt,4486,0.04766225814819336
42.txt,4530,0.04421401023864746
14.txt,4388,0.04756784439086914
9.txt,4560,0.04361152648925781
33.txt,4751,0.04541015625
23.txt,4323,0.04680061340332031
28.txt,4644,0.041835784912109375
47.txt,4594,0.04691195487976074
38.txt,4419,0.04412364959716797
49.txt,4383,0.044370412826538086
20.txt,4554,0.04326009750366211
37.txt,4480,0.04741716384887695
4.txt,4398,0.04774808883666992
11.txt,4538,0.045583486557006836
19.txt,4475,0.04905247688293457
31.txt,4470,0.04383397102355957
1.txt,4451,0.06423258781433105
6.txt,4432,0.04368400573730469
18.txt,4616,0.04711651802062988
24.txt,4578,0.045862436294555664
25.txt,4567,0.048081159591674805
35.txt,4541,0.04545187950134277
34.txt,58756,0.04984402656555176
15.txt,56720,0.045075178146362305
43.txt,60635,0.04836869239807129
21.txt,56659,0.042151689529418945
40.txt,59740,0.04445314407348633
22.txt,57806,0.04366183280944824
46.txt,58778,0.04346895217895508
41.txt,58903,0.04388165473937988
30.txt,56776,0.04139304161071777
36.txt,56540,0.04427695274353027
17.txt,61214,0.04450416564941406
0.txt,57886,0.042688846588134766
27.txt,55246,0.04137921333312988
8.txt,57225,0.04473996162414551
29.txt,60425,0.04271531105041504
44.txt,56192,0.0538637638092041
7.txt,62447,0.0443568229675293
5.txt,61386,0.05680680274963379
39.txt,54421,0.04358530044555664
45.txt,57258,0.04396462440490723
12.txt,58377,0.04519486427307129
16.txt,57137,0.05115509033203125
26.txt,55408,0.048525094985961914
10.txt,56436,0.04650115966796875
48.txt,57955,0.04434061050415039
2.txt,56061,0.04436755180358887
32.txt,59848,0.04844188690185547
3.txt,58215,0.04652094841003418
13.txt,57627,0.04442024230957031
42.txt,60452,0.04984545707702637
14.txt,56039,0.04677104949951172
9.txt,60738,0.04646706581115723
33.txt,59116,0.04357790946960449
23.txt,59428,0.047853708267211914
28.txt,58995,0.04530978202819824
47.txt,59378,0.0430753231048584
38.txt,56501,0.04429817199707031
49.txt,56666,0.04860544204711914
20.txt,55376,0.04348111152648926
37.txt,57703,0.04864788055419922
4.txt,55619,0.04539322853088379
11.txt,61254,0.04532885551452637
19.txt,56809,0.043334245681762695
31.txt,58061,0.04508018493652344
1.txt,58115,0.04715085029602051
6.txt,54703,0.04158425331115723
18.txt,56960,0.0462038516998291
24.txt,57012,0.043108224868774414
25.txt,59044,0.047148942947387695
35.txt,60108,0.04451799392700195
