34.txt,4640.0,0.0012078285217285156
15.txt,4368.0,0.0010824203491210938
43.txt,4510.0,0.0011076927185058594
21.txt,4362.0,0.0012736320495605469
40.txt,4635.0,0.0011258125305175781
22.txt,4661.0,0.001199960708618164
46.txt,4555.0,0.0010540485382080078
41.txt,4530.0,0.0011260509490966797
30.txt,4449.0,0.001087188720703125
36.txt,4570.0,0.001135110855102539
17.txt,4638.0,0.001020193099975586
0.txt,4497.0,0.0010652542114257812
27.txt,4348.0,0.001043558120727539
8.txt,4561.0,0.0010247230529785156
29.txt,4507.0,0.0011093616485595703
44.txt,4540.0,0.00103759765625
7.txt,4510.0,0.0011458396911621094
5.txt,4330.0,0.0010721683502197266
39.txt,4458.0,0.0012099742889404297
45.txt,4600.0,0.0010330677032470703
12.txt,4606.0,0.0010497570037841797
16.txt,4547.0,0.0010678768157958984
26.txt,4491.0,0.0012722015380859375
10.txt,4560.0,0.0014579296112060547
48.txt,4541.0,0.0011153221130371094
2.txt,4462.0,0.0011005401611328125
32.txt,4443.0,0.0011501312255859375
3.txt,4528.0,0.0012822151184082031
13.txt,4486.0,0.0011363029479980469
42.txt,4530.0,0.0012066364288330078
14.txt,4388.0,0.0011131763458251953
9.txt,4560.0,0.0012958049774169922
33.txt,4751.0,0.0010514259338378906
23.txt,4323.0,0.001024484634399414
28.txt,4644.0,0.0012755393981933594
47.txt,4594.0,0.0010449886322021484
38.txt,4419.0,0.0011239051818847656
49.txt,4383.0,0.0012023448944091797
20.txt,4554.0,0.00128936767578125
37.txt,4480.0,0.0012607574462890625
4.txt,4398.0,0.0010836124420166016
11.txt,4538.0,0.0010585784912109375
19.txt,4475.0,0.001073598861694336
31.txt,4470.0,0.0023822784423828125
1.txt,4451.0,0.0014221668243408203
6.txt,4432.0,0.001055002212524414
18.txt,4616.0,0.001093149185180664
24.txt,4578.0,0.0011570453643798828
25.txt,4567.0,0.0010676383972167969
35.txt,4541.0,0.0011477470397949219
34.txt,49847.0,0.0005056858062744141
15.txt,44166.0,0.0005211830139160156
43.txt,49407.0,0.00046825408935546875
21.txt,43535.0,0.0005123615264892578
40.txt,48166.0,0.0004546642303466797
22.txt,42880.0,0.0006670951843261719
46.txt,48580.0,0.00045228004455566406
41.txt,44621.0,0.0004525184631347656
30.txt,47097.0,0.0004487037658691406
36.txt,44578.0,0.00045418739318847656
17.txt,48139.0,0.0004551410675048828
0.txt,46503.0,0.0004677772521972656
27.txt,40616.0,0.0005040168762207031
8.txt,43925.0,0.0004558563232421875
29.txt,45311.0,0.0004448890686035156
44.txt,40872.0,0.00048613548278808594
7.txt,53500.0,0.00047588348388671875
5.txt,50034.0,0.0010962486267089844
39.txt,39641.0,0.0004489421844482422
45.txt,45079.0,0.0004527568817138672
12.txt,47318.0,0.0005230903625488281
16.txt,43239.0,0.00048542022705078125
26.txt,44246.0,0.0004630088806152344
10.txt,45532.0,0.0004849433898925781
48.txt,47682.0,0.00044727325439453125
2.txt,44672.0,0.0004711151123046875
32.txt,48999.0,0.0005371570587158203
3.txt,48129.0,0.0004830360412597656
13.txt,46561.0,0.00046563148498535156
42.txt,49556.0,0.0004508495330810547
14.txt,41419.0,0.00048065185546875
9.txt,51114.0,0.0005028247833251953
33.txt,47186.0,0.0004551410675048828
23.txt,48563.0,0.0005700588226318359
28.txt,44005.0,0.0004799365997314453
47.txt,47674.0,0.00047326087951660156
38.txt,42856.0,0.0004525184631347656
49.txt,42077.0,0.0005168914794921875
20.txt,43619.0,0.0006151199340820312
37.txt,47441.0,0.0004646778106689453
4.txt,42518.0,0.00045299530029296875
11.txt,49950.0,0.0008432865142822266
19.txt,45438.0,0.0004642009735107422
31.txt,44278.0,0.0005116462707519531
1.txt,45291.0,0.00044846534729003906
6.txt,42824.0,0.00044846534729003906
18.txt,46447.0,0.00047326087951660156
24.txt,45643.0,0.0004572868347167969
25.txt,50552.0,0.00045037269592285156
35.txt,46252.0,0.00047588348388671875
